Date,12ema,20sd,26ema,Change,Close,FT 100 components,FT 27 components,FT 3 components,FT 6 components,FT 81 components,FT 9 components,High,Low,MACD,Open,PercentageChange,TurnoverRatio,Volatility,Volume,ema,lower_band,ma21,ma7,momentum,upper_band
2021-03-16,123.0538804985932,3.828765733402567,125.41095434602934,1.58,125.57,121.02163338968707,115.07275824707855,152.8183256798015,230.70490073988188,140.35786659625964,167.3951747886609,127.22,124.715,-2.3570738474361406,125.7,1.27,0.69,2.02,115227936,124.72478081622017,116.60746853319486,124.265,121.425,124.57,131.92253146680514
2021-03-17,123.31636042188654,3.4661458482410845,125.36273550558272,-0.81,124.76,120.29963023323644,114.73771483132583,152.76039400536092,230.67851700451257,140.0367231760905,167.2821097001504,125.86,122.336,-2.0463750836961765,124.05,-0.65,0.67,2.81,111932636,124.74826027207341,116.93127973208925,123.86357142857142,122.625,123.76,130.7958631250536
2021-03-18,122.88768958775016,3.200190485977966,125.00475509776177,-4.23,120.53,119.61751494667864,114.4151277587099,152.70251318921345,230.65157895621905,139.68942273624225,167.16980110499065,123.18,120.32,-2.1170655100116136,122.88,-3.39,0.72,2.29,121469755,121.93608675735781,116.97223807566313,123.37261904761905,122.54571428571428,119.53,129.773000019575
2021-03-19,122.44189118963475,2.8346285729431737,124.63329175718683,-0.54,119.99,118.97735039494601,114.10497958582482,152.64468315299538,230.62408714391876,139.3175027066461,167.05825032320652,121.43,119.675,-2.19140056755208,119.9,-0.45,1.11,1.46,185549522,120.63869558578592,117.24050475887556,122.90976190476191,122.54714285714284,118.99,128.57901905064824
2021-03-22,122.58775408353709,2.72600627276937,124.5411960714693,3.4,123.39,118.38101867651,113.8072504043929,152.58690381820367,230.59604212123844,138.92254086601181,166.94745865196123,123.87,120.26,-1.9534419879322087,120.33,2.83,0.67,3.01,111912284,122.47289852859531,117.14917793065175,122.60119047619048,122.75142857142858,122.39,128.05320302172922
2021-03-23,122.58040730145446,2.604605978731097,124.39295932543455,-0.85,122.54,117.83021744981234,113.52191785212872,152.52917510619656,230.5674444465019,138.50615096700272,166.8374273655476,124.24,122.14,-1.8125520239800892,123.33,-0.69,0.57,1.7,95467142,122.51763284286511,117.22721661396638,122.43642857142856,122.96714285714286,121.54,127.64564052889075
2021-03-24,122.19726771661531,2.541530038386676,124.07422159762457,-2.45,120.09,117.32645696603647,113.24895712414187,152.47149693819432,230.53829468271684,138.0699783388543,166.7281577153786,122.9,120.065,-1.876953881009257,122.82,-2.0,0.53,2.31,88530485,120.89921094762171,117.07860658989331,122.16166666666666,122.41,119.09,127.24472674344001
2021-03-25,121.94999576021297,2.5514693783491573,123.81613110891165,0.5,120.59,116.87105780835442,112.98834098487652,152.4138692352792,230.5085933975621,137.6156954774433,166.6196509299793,121.66,119.0,-1.866135348698677,119.54,0.42,0.59,2.22,98844681,120.69307031587391,116.8320612433017,121.93500000000002,121.69857142857143,119.59,127.03793875669834
2021-03-26,121.83615025864175,2.5522386848496206,123.62308436010338,0.62,121.21,116.465149335351,112.74003978058289,152.35629191839632,230.4783411633748,137.14499763275006,166.51190821497926,121.48,118.92,-1.7869341014616253,120.35,0.51,0.56,2.12,94071234,121.03769010529129,116.84099882077695,121.94547619047619,121.19142857142857,120.21,127.04995356017542
2021-03-29,121.76751175731225,2.155840583214279,123.45767070379944,0.18,121.39,116.10966882391743,112.50402145231745,152.2987649083541,230.44753855713725,136.65959840356618,166.40493075310488,122.58,120.73,-1.6901589464871876,121.65,0.15,0.48,1.53,80819203,121.27256336843043,117.63998550023811,121.95166666666667,121.31428571428572,120.39,126.26334783309522
2021-03-30,121.48020225618728,2.0270057484983264,123.19413954055504,-1.49,119.9,115.80536130455103,112.28025154946783,152.24128812582438,230.41618616046418,136.16122534919074,166.2987197041732,120.403,118.86,-1.7139372843677592,120.11,-1.23,0.51,1.27,85671919,120.35752112281016,117.52194088395572,121.57595238095237,121.30142857142857,118.9,125.62996387794902
2021-03-31,121.5832480629277,2.0286502355333345,123.1167958708843,2.25,122.15,115.55278007968417,112.06869324379804,152.1838614913433,230.38428455958925,135.6516156277285,166.19327620508528,123.52,121.15,-1.5335478079566087,121.65,1.88,0.71,1.98,118323826,121.55250704093673,117.37722333845714,121.43452380952381,121.12428571428572,121.15,125.49182428059048
2021-04-01,121.80120989940036,2.0353405739121606,123.10814432489288,0.85,123.0,115.35228791341774,111.8693073440102,152.12648492531156,230.35183434535253,135.13251167045374,166.08860136982085,124.18,122.49,-1.3069344254925142,123.66,0.7,0.45,1.38,75089134,122.51750234697892,117.4086045664614,121.47928571428572,121.18999999999998,122.0,125.54996686211004
2021-04-05,122.4317929918003,2.255295683548664,123.31494844897489,2.9,125.9,115.20405887884462,111.68205231081885,152.06915834799503,230.318836113187,134.6056569015312,165.9846962894333,126.16,123.07,-0.8831554571745954,123.87,2.36,0.53,2.51,88651175,124.7725007823263,117.24345625195029,121.75404761904763,122.02000000000001,124.9,126.26463898614496
2021-04-06,123.01305560844641,2.0802380150306417,123.52939671201379,0.31,126.21,115.10808084703675,111.50688427253213,152.01188167952498,230.28529046310553,134.0727915121964,165.88156203204505,127.13,125.65,-0.5163411035673846,126.5,0.25,0.48,1.18,80171253,125.73083359410877,117.82166682708157,121.98214285714286,122.82285714285715,125.21,126.14261888720415
2021-04-07,123.76489320714695,2.4092243787310466,123.85314510371649,1.69,127.9,115.06415859973698,111.34375704113687,151.9546548398988,230.25119799968786,133.53564829829358,165.77919964284382,127.92,125.14,-0.08825189656953114,125.83,1.34,0.5,2.2,83466716,127.1769445313696,117.71321790920457,122.53166666666667,123.77857142857142,126.9,127.35011542412876
2021-04-08,124.77952502143204,2.8852238810726685,124.33513435529305,2.46,130.36,115.07191754584122,111.19262212888154,151.8974777489803,230.21655933206694,132.99594856983524,165.67761014407895,130.39,128.52,0.44439066613898603,128.95,1.92,0.53,1.46,88844591,129.29898151045654,117.20288557118799,122.97333333333333,125.06000000000002,129.36,128.74378109547865
2021-04-09,126.04344424890404,3.614161282804123,124.97660588453058,2.635,132.995,115.13080801990623,111.05342876535369,151.84035032650038,230.18137507391614,132.45539814101227,165.57679453505872,133.04,129.47,1.066838364373453,129.8,2.02,0.64,2.74,106686703,131.76299383681885,116.36477267248698,123.59309523809523,126.9307142857143,131.995,130.82141780370347
2021-04-12,126.84291436445726,3.928352901021039,125.44056100419498,-1.755,131.24,115.24011013915161,110.92612391504534,151.78327249205716,230.14564584343555,131.91568340881682,165.47675379214792,132.85,130.63,1.402353360262282,132.52,-1.32,0.55,1.67,91419983,131.4143312789396,116.17829419795794,124.03500000000001,128.2292857142857,130.24,131.89170580204208
2021-04-13,128.0101583083869,4.546104600784514,126.1064453742546,3.19,134.43,115.39893919376792,110.81065229540324,151.72624416511687,230.10937226333905,131.37846752816645,165.37748886876625,134.66,131.93,1.903712934132301,132.44,2.43,0.55,2.08,91266545,133.42477709297987,115.5808860365262,124.67309523809523,129.86214285714286,133.43,133.76530443966425
2021-04-14,128.628595491712,4.831181743763408,126.54522719838388,-2.4,132.03,115.60625154379014,110.70695639535714,151.66926526501402,230.07255496084048,130.84538669112536,165.27900069538697,135.0,131.655,2.083368293328107,134.94,-1.79,0.52,2.49,87222782,132.49492569765997,115.39358889342557,125.05595238095239,130.73785714285714,131.03,134.7183158684792
2021-04-15,129.53188849298706,5.273198239479514,127.13446962813323,2.47,134.5,115.86085099435569,110.61497649432198,151.61233571095198,230.03519456764056,130.31804651751284,165.18129017953618,135.0,133.64,2.397418864853833,133.82,1.87,0.54,1.03,89347102,133.83164189922,114.93479399723145,125.48119047619048,131.92214285714286,133.5,136.0275869551495
2021-04-16,130.24390564791213,5.471752311376828,127.65487928530855,-0.34,134.16,116.16139561983888,110.53465068166832,151.55545542200346,229.99729171991336,129.79801856386706,165.08435820579288,134.67,133.28,2.589026362603576,134.3,-0.25,0.51,1.03,84922386,134.05054729973997,114.98530490105588,125.92880952380953,132.8164285714286,133.16,136.87231414656318
2021-04-19,130.95099708669488,5.591148520483723,128.18711044935978,0.68,134.84,116.50640500614831,110.4659148766554,151.49862431711094,229.95884705829278,129.28683695740068,164.98820563578906,135.47,133.34,2.763886637335105,133.51,0.51,0.56,1.59,94264215,134.57684909991335,115.42794105427066,126.6102380952381,133.45642857142857,133.84,137.79253513620554
2021-04-20,131.28315138104952,5.687826676721187,128.55176893459236,-1.73,133.11,116.894267879388,110.40870284882178,151.44184231508717,229.91986122785897,128.7859951612398,164.8928333082111,135.53,131.81,2.731382446457161,135.02,-1.28,0.57,2.76,94812349,133.59894969997114,115.85934664655764,127.23500000000001,133.47285714285715,132.11,138.6106533534424
2021-04-21,131.6242050147342,5.720061987996655,128.918304569067,0.39,133.5,117.32325008812144,110.36294623882722,151.38510933461566,229.8803348781249,128.29694287687815,164.7982420388007,133.75,131.3,2.705900445667197,132.36,0.29,0.41,1.84,68847136,133.53298323332373,116.27630459543526,127.71642857142858,133.79571428571427,132.5,139.15655254742188
2021-04-22,131.67278885862126,5.468493604679135,129.14213386024724,-1.56,131.94,117.79150290564473,110.32857457974114,151.3284252942512,229.84026866302267,127.82108308941612,164.70443262035747,134.15,131.41,2.5306549983740183,133.04,-1.17,0.51,2.05,84566456,132.4709944111079,117.22706040968934,128.1640476190476,133.44,130.94,139.1010348284059
2021-04-23,132.08005211114107,5.272581829286207,129.52567950022893,2.38,134.32,118.29707161796831,110.30551531877009,151.27179011242015,229.79966324089,127.35976926077295,164.61140582274112,135.12,132.16,2.5543726109121394,132.16,1.8,0.47,2.24,78756779,133.70366480370262,118.29650300809425,128.84166666666667,133.76714285714286,133.32,139.3868303252391
2021-04-26,132.4861979401963,5.048401121479795,129.91044398169345,0.4,134.72,118.83790436262821,110.29369383942061,151.21520370742113,229.75851927445638,126.91430267567895,164.5191623928748,135.06,133.56,2.575753958502844,134.83,0.3,0.4,1.12,66905069,134.38122160123422,119.41772156656424,129.51452380952384,133.79857142857142,133.72,139.61132605248343
2021-04-27,132.77909056478148,4.71703086688494,130.24226294601246,-0.33,134.39,119.41186118300641,110.29303348408921,151.1586659974253,229.71683743082937,126.48592994486093,164.42770305474843,135.41,134.11,2.536827618769024,135.01,-0.24,0.4,0.96,66015804,134.38707386707804,120.70808112337298,130.14214285714286,133.83142857142857,133.39,139.57620459091274
2021-04-28,132.90230740096897,4.028481128060865,130.4895027277893,-0.81,133.58,120.01672326251503,110.3034555770749,151.10217690047705,229.6746183814812,126.07584066943244,164.33702850942342,135.02,133.08,2.4128046731796644,134.31,-0.6,0.65,1.44,107760097,133.84902462235937,122.66565679149731,130.72261904761905,133.65142857142857,132.58,138.77958130374077
2021-04-29,132.9911831854353,3.431873999218018,130.71102104424935,-0.1,133.48,120.65020230282349,110.3248794480071,151.0457363344943,229.63186280223468,125.68516527010061,164.24713943503698,137.07,132.45,2.28016214118594,136.47,-0.07,0.91,3.46,151100953,133.60300820745312,124.50553771584968,131.36928571428572,133.70428571428573,132.48,138.23303371272175
2021-04-30,132.7556165415222,2.7372923019851108,130.76650096689755,-2.02,131.46,121.3099500102415,110.357222455683,150.9893442172691,229.58857137324927,125.31497298438434,164.15803648680742,133.56,131.065,1.989115574624634,131.78,-1.51,0.66,1.87,109839466,132.17433606915105,126.33803444364884,131.81261904761905,133.41285714285715,130.46,137.28720365158927
2021-05-03,132.7224447659034,2.2927411057693674,130.89787126564588,1.08,132.54,121.99356765445032,110.40040001230834,150.9330004664679,229.54474477900766,124.96627003463331,164.0697202970402,134.07,131.83,1.8245735002575145,132.04,0.82,0.45,1.7,75135100,132.41811202305033,127.68142255036602,132.26690476190475,133.49857142857144,131.54,136.8523869734435
2021-05-04,131.97283787884132,2.071369668697502,130.6721030237462,-4.69,127.85,122.69861566396968,110.45432560813433,150.87670499963232,229.50038370830168,124.63999796921217,163.9821914751342,131.49,126.7,1.3007348550951292,131.19,-3.54,0.82,3.61,137564718,129.37270400768344,128.2170225673669,132.3597619047619,132.5742857142857,126.85,136.5025012421569
2021-05-05,131.3770166667119,2.0474884972827625,130.48157687383906,0.25,128.1,123.42262322307158,110.51891083648412,150.8204577341795,229.4554888542183,124.33703217880247,163.89545060758826,130.45,127.97,0.8954397928728497,129.2,0.2,0.5,1.94,84000900,128.5242346692278,128.35478491019637,132.44976190476189,131.62857142857143,127.1,136.5447388993274
2021-05-06,131.12516794875623,2.0886982068113458,130.42664525355468,1.64,129.74,124.16309783530193,110.59406541916364,150.76425858740237,229.4100609141257,124.05818058935303,163.80949825800909,129.75,127.13,0.6985226952015466,127.89,1.28,0.47,2.05,78128334,129.3347448897426,128.35998453875828,132.53738095238097,130.96428571428572,128.74,136.71477736600366
2021-05-07,130.9843728797168,2.1559760280086664,130.41059745699508,0.47,130.21,124.9175348193332,110.67969723224783,150.7081074764705,229.36410058965959,123.80418253278884,163.72433496711903,131.258,129.475,0.5737754227217238,130.85,0.36,0.47,1.37,78973273,129.91824829658086,128.21828603922077,132.5302380952381,130.48285714285714,129.21,136.84219015125544
2021-05-10,130.34831551360654,2.489442709075662,130.14684949721766,-3.36,126.85,125.68342670355585,110.77571233223702,150.65200431843022,229.31760858670884,123.57570779617288,163.6399612527644,129.54,126.81,0.20146601638887773,129.41,-2.58,0.53,2.1,88071229,127.87274943219363,127.25873362946774,132.23761904761906,129.53571428571428,125.85,137.21650446577038
2021-05-11,129.66549774228244,2.811647344751005,129.83300879372007,-0.94,125.91,126.45827248661215,110.88201498257597,150.5959490302054,229.2705856154016,123.37335584959705,163.55637760992465,126.27,122.77,-0.16751105143762857,123.5,-0.74,0.76,2.76,126142826,126.56424981073121,126.36051483430752,131.98380952380953,128.74285714285716,124.91,137.60710421331154
2021-05-12,128.60465193577744,3.4682124550483477,129.3098229571482,-3.14,122.77,127.23958673197892,110.9985076805288,150.53994152859778,229.22303239009122,123.19765525266519,163.47358451072213,124.64,122.25,-0.7051710213707736,123.4,-2.49,0.67,1.9,112172282,124.03474993691039,124.49214651847473,131.42857142857142,127.34714285714287,121.77,138.3649963386681
2021-05-13,128.0454747148886,3.6685485444284462,128.98835458995205,2.2,124.97,128.02490846571553,111.125091184402,150.48398173028733,229.17494962934208,123.0490632390215,163.3915824044315,126.15,124.26,-0.9428798750634542,124.58,1.79,0.63,1.54,105861339,124.65824997897012,123.75528386352406,131.09238095238095,126.9357142857143,123.97,138.42947804123784
2021-05-14,127.95386322029036,3.663659768116252,128.87440239810377,2.48,127.45,128.81180984760164,111.26166454111,150.42806955183306,229.1263380559156,122.92796547797239,163.3103717174913,127.89,125.85,-0.92053917781341,126.25,1.98,0.49,1.63,81917951,126.51941665965671,123.42934713043415,130.75666666666666,126.84285714285714,126.45,138.08398620289915
2021-05-17,127.69480734024569,3.641090929882586,128.68148370194794,-1.18,126.27,129.59790458709438,111.40812511407375,150.37220490967312,229.07719839675588,122.83467601185119,163.22995285351428,126.93,125.17,-0.9866763617022514,126.82,-0.93,0.44,1.38,74244624,126.35313888655223,123.0987705211872,130.38095238095238,126.34714285714286,125.27,137.66313424071754
2021-05-18,127.25714467251558,3.7552945082756684,128.39767009439623,-1.42,124.85,130.3808560768238,111.56436861144728,150.31638772012556,229.0275313829756,122.76943736737866,163.15032619329946,126.99,124.78,-1.1405254218806533,126.56,-1.12,0.38,1.75,63342929,125.3510462955174,122.39464907868674,129.90523809523808,125.58142857142856,123.85,137.4158271117894
2021-05-19,126.86219933828241,3.807988106971254,128.1230278651817,-0.16,124.69,131.15838521772773,111.73028911466355,150.26061789938873,228.97733774984175,122.73242083889131,163.07149209484442,124.915,122.86,-1.260828526899303,123.16,-0.13,0.55,1.65,92611989,124.91034876517246,121.88830950034318,129.5042857142857,125.27285714285715,123.69,137.1202619282282
2021-05-20,126.93109174777743,3.779968114832614,128.06280357887195,2.62,127.31,131.92827791137947,111.90577910729226,150.20489536354162,228.92661823676147,122.72372694092822,162.9934508933578,127.72,125.1,-1.1317118310945204,125.23,2.1,0.46,2.1,76857123,126.51011625505748,121.64958757985858,129.2095238095238,125.47285714285714,126.31,136.76946003918903
2021-05-21,126.70015455581168,3.6509829608931264,127.86778109154811,-1.88,125.43,132.6883921965883,112.09072950420271,150.1492200285446,228.8753735872675,122.74338602729718,162.91620290127264,128.0,125.21,-1.1676265357364315,127.82,-1.48,0.48,2.19,79295436,125.79003875168583,121.59755788773758,128.89952380952383,125.85285714285715,124.43,136.2014897313101
2021-05-24,126.76166923953295,3.36851189254352,127.8109084181001,1.67,127.1,133.43666500894972,112.28502968102345,150.0935918102396,228.8236045490041,122.79135907338676,162.83974840826016,127.94,125.94,-1.0492391785671487,126.01,1.33,0.38,1.59,63092945,126.66334625056193,121.81869050062724,128.5557142857143,126.15714285714284,126.1,135.29273807080133
2021-05-25,126.78295089498941,3.0510655604918,127.74343372046306,-0.2,126.9,134.17111854367226,112.48856750389201,150.03801062435082,228.77131187371256,122.86753861813617,162.7640876812443,128.32,126.32,-0.9604828254736475,127.82,-0.16,0.43,1.57,72009482,126.82111541685397,122.08120221234974,128.18333333333334,126.07857142857144,125.9,134.28546445431692
2021-05-26,126.79326614191412,2.7442097418113005,127.67725344487319,-0.05,126.85,134.88986620371443,112.70122935948578,149.9824763864852,228.71849631721693,122.97174986174053,162.68922096441625,127.39,126.42,-0.8839873029590706,126.955,-0.04,0.34,0.76,56575920,126.84037180561798,122.3358662306631,127.82428571428571,126.16142857142857,125.85,133.31270519790831
2021-05-27,126.56045596623501,2.400522476396597,127.49967911562332,-1.57,125.28,135.59111811701837,112.92290018532728,149.92698901213276,228.66515863940938,123.1037519148437,162.61514847925002,127.64,125.08,-0.9392231493883116,126.44,-1.24,0.57,2.02,94625601,125.80012393520599,122.62800266625442,127.42904761904761,126.22285714285715,124.28,132.2300925718408
2021-05-28,126.26038581758347,2.2324765577132557,127.28562881076233,-0.67,124.61,136.27318620841586,113.15346350035571,149.87154841666708,228.61129960423582,123.26323919465344,162.5418704245181,125.8,124.55,-1.025242993178864,125.57,-0.53,0.43,1.0,71311109,125.006707978402,122.54171355124015,127.00666666666666,126.21142857142857,123.61,131.47161978209317
2021-06-01,125.95571107641678,1.841369342208418,127.06298963959475,-0.33,124.28,136.93448881360922,113.3928014357572,149.81615451534608,228.55691997968174,123.44984296311945,162.4693869763083,125.35,123.94,-1.107278563177971,125.08,-0.26,0.41,1.13,67637118,124.52223599280067,122.98202322034507,126.6647619047619,125.77857142857144,123.28,130.34750058917874
2021-06-02,125.81790937235264,1.8290672778925294,126.91462003666179,0.78,125.06,137.57355482447568,113.64079476604529,149.76080722331216,228.5020205377572,123.66313300202268,162.3976982880405,125.24,124.05,-1.0967106643091427,124.28,0.63,0.36,0.96,59278862,124.88074533093356,122.65043687278637,126.30857142857143,125.72571428571428,124.06,129.96670598435648
2021-06-03,125.46746177660607,1.8676956676766376,126.66464818209424,-1.52,123.54,138.18902735681448,113.89732294038375,149.70550645559265,228.44660205448247,123.90261941955472,162.32680449048368,124.85,123.13,-1.1971864054881678,124.68,-1.22,0.46,1.38,76229170,123.9869151103112,122.36794199798007,126.10333333333334,125.21714285714287,122.54,129.8387246686866
2021-06-04,125.53246765712821,1.6477701045913984,126.60726683527245,2.35,125.89,138.77966693353284,114.16226411414458,149.65025212710074,228.3906653098737,124.16775458270914,162.25670569177453,126.16,123.85,-1.0747991781442465,124.07,1.9,0.45,1.87,75169343,125.25563837010372,122.70255502891244,125.99809523809525,125.07285714285715,124.89,129.29363544727804
2021-06-07,125.5890110944931,1.2838202660344353,126.55487669932636,0.01,125.9,139.34435417815322,114.43549518069241,149.59504415263544,228.3342110879279,124.45793516956175,162.18740197743574,126.32,124.832,-0.9658656048332546,126.17,0.01,0.43,1.18,71057550,125.68521279003458,123.24759756316922,125.81523809523809,124.93714285714286,124.9,128.38287862730695
2021-06-08,125.76608631072493,1.2783871424600084,126.5685895364133,0.84,126.74,139.88209201540306,114.71689180338706,149.53988244688227,228.27724017660873,124.77250433529322,162.11889341039478,128.46,126.21,-0.8025032256883691,126.6,0.67,0.45,1.79,74403774,126.38840426334485,123.09322571507997,125.64999999999998,125.14571428571428,125.74,128.20677428492
2021-06-09,125.97591918599801,1.322795684468668,126.61017549667896,0.39,127.13,140.39200737752225,115.00632844779686,149.48476692441403,228.2197533678314,125.11075398559431,162.05118003100384,127.75,126.52,-0.6342563106809536,127.21,0.31,0.34,0.97,56877937,126.88280142111495,123.017741964396,125.66333333333333,125.50571428571429,126.13,128.30892470227067
2021-06-10,125.99654700353678,1.1378354342697607,126.57312545988792,-1.02,126.11,140.87335241677945,115.30367841411362,149.42969749969072,228.16175145744845,125.4719271509013,161.98426185705958,128.19,125.94,-0.5765784563511431,127.02,-0.8,0.43,1.77,71186421,126.36760047370497,123.39718627431763,125.67285714285715,125.76714285714286,125.11,127.94852801139668
2021-06-11,126.20477054145421,1.1685217840031548,126.63067172211844,1.24,127.35,141.32550522652096,115.6088138697623,149.37467408706044,228.10323524523454,125.85522045473324,161.9181388838239,127.44,126.1,-0.42590118066422633,126.53,0.98,0.32,1.06,53522373,127.02253349123498,123.55390881294608,125.89095238095238,126.09428571428573,126.35,128.2279959489587
2021-06-14,126.86249815046125,1.5188994463460608,126.91580715010967,3.13,130.48,141.7479700748806,115.92160588219556,149.31969660075973,228.04420553487216,126.25978666923899,161.8528110840447,130.54,127.07,-0.05330899964842217,127.82,2.46,0.58,2.72,96906490,129.327511163745,123.1155344406412,126.15333333333332,127.08571428571427,129.48,129.19113222602545
2021-06-15,127.28980612731335,1.7144343863069866,127.11759921306451,-0.84,129.64,142.14037715704842,116.24192445186664,149.26476495491409,227.98466313393652,126.68473735092233,161.78827840797803,130.6,129.39,0.1722069142488465,129.94,-0.64,0.38,0.93,62746332,129.53583705458166,122.82875027500508,126.25761904761904,127.62142857142855,128.64,129.68648782023303
2021-06-16,127.72983595388054,1.886485454546082,127.34222149357826,0.51,130.15,142.50248187372122,116.56963854537076,149.2098790635384,227.92460885388104,127.12914554938754,161.72454078340965,130.89,128.461,0.38761446030227376,130.37,0.39,0.55,1.87,91815026,129.9452790181939,122.66941004328878,126.44238095238094,128.22857142857143,129.15,130.2153518614731
2021-06-17,128.35447657636044,2.170287635969971,127.67168656812802,1.64,131.79,142.83416364504035,116.90461612874749,149.15503884053751,227.8640435100221,127.59204858183875,161.661598115678,132.55,129.65,0.6827900082324163,129.8,1.26,0.58,2.23,96721669,131.17509300606463,122.43228187091721,126.77285714285715,128.95,130.79,131.1134324147971
2021-06-18,128.67840325692038,2.3129736503155494,127.87822830382225,-1.33,130.46,143.13542427094416,117.2467242009361,149.10024419970662,227.80296792152473,128.07245086597786,161.5994502876972,131.51,130.24,0.8001749530981215,130.71,-1.01,0.65,0.96,108953309,130.69836433535488,122.42167174698795,127.04761904761905,129.4257142857143,129.46,131.67356634825015
2021-06-21,129.23557198662493,2.5591766771654196,128.20576694798356,1.84,132.3,143.40638585043416,117.59582882737391,149.0454950547318,227.7413829113872,128.56932680387385,161.53809715998085,132.41,129.21,1.0298050386413706,130.3,1.41,0.48,2.45,79663316,131.7661214451183,122.16688474090726,127.2852380952381,130.31,131.3,132.40359144956895
2021-06-22,129.96548398868265,2.9520797310760916,128.6334879147996,1.68,133.98,143.64728827375362,117.9517951737318,148.99079131919052,227.6792893064265,129.08162370932104,161.47753857066576,134.08,131.62,1.3319960738830616,132.13,1.27,0.45,1.86,74783618,133.24204048170608,121.78822149022876,127.69238095238094,131.25714285714284,132.98,133.59654041453314
2021-06-23,130.5400249135007,3.230850629673324,129.00878510629593,-0.28,133.7,143.85848630291324,118.31448753977553,148.93613290655207,227.61668793726312,129.6082647711703,161.41777433553733,134.32,133.23,1.53123980720477,133.77,-0.21,0.36,0.81,60214200,133.54734682723537,121.54496540732,128.00666666666666,131.71714285714285,132.7,134.46836792601331
2021-06-24,130.9815595421929,3.428287895804896,129.33480102434808,-0.29,133.41,144.04044625735887,118.6837693933469,148.88151973017804,227.55357963830636,130.14815204509475,161.35880424805399,134.64,132.93,1.6467585178448303,134.45,-0.22,0.41,1.28,68710998,133.45578227574512,121.46009087505686,128.31666666666666,132.25571428571428,132.41,135.17324245827646
2021-06-25,131.3090119203171,3.5007582263959196,129.6144453929149,-0.3,133.11,144.1937423228592,119.05950340445496,148.8269517033229,227.489965247739,130.7001694662557,161.30062807937338,133.89,132.81,1.694566527402202,133.46,-0.22,0.42,0.81,70783746,133.22526075858173,121.61324545197007,128.6147619047619,132.67857142857142,132.11,135.61627835755374
2021-06-28,131.84301008642214,3.6001461961093875,129.9970790675138,1.67,134.78,144.31905250289086,119.44155147946898,148.77242873913443,227.42584560750274,131.26318587534763,161.24324557837846,135.245,133.35,1.8459310189083453,133.41,1.25,0.38,1.42,62111303,134.26175358619392,121.8668504649241,129.06714285714287,133.1057142857143,133.78,136.26743524936165
2021-06-29,132.53331622697257,3.723759949254825,130.46618432177203,1.55,136.33,144.41715423291564,119.82977479540483,148.7179507506541,227.36122156328258,131.83605805053855,161.18665647170377,136.49,134.35,2.06713190520054,134.8,1.15,0.39,1.59,64556081,135.64058452873132,122.17771819672845,129.6252380952381,133.9442857142857,135.33,137.07275799374776
2021-06-30,133.21434449974603,3.8592157304831747,130.94720770534448,0.63,136.96,144.48891967896867,120.22403383429678,148.66351765081768,227.29609396449226,132.41763373787234,161.13086046376316,137.41,135.87,2.2671367944015515,136.17,0.46,0.38,1.13,63261393,136.52019484291046,122.51061615808126,130.2290476190476,134.60999999999999,135.96,137.94747908001395
2021-07-01,133.8382914997851,3.778653895891017,131.41556269013378,0.31,137.27,144.53531074291257,120.62418841764506,148.6091293524558,227.2304636642589,133.00675467276756,161.0758572367774,137.33,135.76,2.4227288096513178,136.6,0.23,0.32,1.15,52485781,137.02006494763683,123.25316839869414,130.81047619047618,135.07999999999998,136.27,138.3677839822582
2021-07-02,134.78009280751047,4.043586051967535,132.0484839723461,2.69,139.96,144.5573737975517,121.03009774093178,148.55478576829415,227.16433151940794,133.60225958533618,161.02164645080205,140.0,137.745,2.7316088351643657,137.9,1.96,0.48,1.64,78945572,138.9800216492123,123.50520884844587,131.59238095238095,135.9742857142857,138.96,139.67955305631602
2021-07-06,135.89392468327807,4.381830037262131,132.78711478920934,2.06,142.02,144.55623417554398,121.44162040819604,148.50048681095438,227.09769839044804,134.20298718234386,160.9682277437564,143.15,140.07,3.106809894068732,140.07,1.47,0.65,2.2,108181793,141.00667388307076,123.59681611595192,132.3604761904762,137.20428571428573,141.02,141.12413626500046
2021-07-07,137.22870550123528,4.892940672317363,133.65992110111975,2.55,144.57,144.53309043669364,121.85861446666026,148.44623239295416,227.0305651415559,134.80777909875331,160.91560073145268,144.89,142.66,3.5687844001155327,143.535,1.8,0.63,1.57,104911589,143.38222462769025,123.46364246488906,133.2495238095238,138.84142857142857,143.57,143.03540515415852
2021-07-08,138.1535200395068,5.0978534958273904,134.3695565751109,-1.33,143.24,144.48920843875118,122.28093744139848,148.39202242670794,226.96293264056095,135.4154828119256,160.86376500762574,144.06,140.665,3.783963464395896,141.58,-0.92,0.64,2.35,105575458,143.28740820923008,123.83953110358331,134.0352380952381,140.05,142.24,144.2309450868929
2021-07-09,139.22374772573653,5.243768708182671,135.16514497695454,1.87,145.11,144.42591523729317,122.7084463700386,148.33785682452736,226.89480175893019,136.0249545117039,160.81272014396302,145.65,142.652,4.058602748781993,142.75,1.31,0.6,2.09,99890800,144.5024694030767,124.40389115506323,134.89142857142858,141.30428571428573,144.11,145.37896598779392
2021-07-12,140.035478844854,5.272222741248074,135.85661571940236,-0.61,144.5,144.34459284059557,123.14099783749091,148.28373549862172,226.8261733717531,136.6350619197655,160.76246569013554,146.32,144.0,4.178863125451642,146.21,-0.42,0.46,1.6,76299719,144.5008231343589,125.22269737464671,135.76714285714286,142.3814285714286,143.5,146.311588339639
