Date,Open,Close,High,Low,Volume,Volatility,PercentageChange,Change,TurnoverRatio
2013-04-08,162.14,164.32,165.0,160.45,37733,2.78,0.29,0.47,0.36
2013-04-09,163.89,163.6,164.9,162.7,24195,1.34,-0.44,-0.72,0.23
2013-04-10,164.0,169.96,171.11,162.7,70858,5.14,3.89,6.36,0.68
2013-04-11,170.0,168.92,171.0,168.3,29730,1.59,-0.61,-1.04,0.29
2013-04-12,168.92,172.23,174.4,168.5,59800,3.49,1.96,3.31,0.58
2013-04-15,172.27,172.74,173.66,170.02,28337,2.11,0.3,0.51,0.27
2013-04-16,170.0,173.16,175.2,169.6,39138,3.24,0.24,0.42,0.38
2013-04-17,173.6,178.49,178.77,173.55,42974,3.01,3.08,5.33,0.41
2013-04-18,177.2,179.15,180.0,176.01,41957,2.24,0.37,0.66,0.4
2013-04-19,179.4,179.23,179.88,176.89,39238,1.67,0.04,0.08,0.38
2013-04-22,178.9,173.71,178.9,173.5,42746,3.01,-3.08,-5.52,0.41
2013-04-23,173.5,171.81,174.98,171.7,30953,1.89,-1.09,-1.9,0.3
2013-04-24,172.22,174.87,175.0,170.3,30403,2.74,1.78,3.06,0.29
2013-04-25,174.02,176.7,177.56,173.22,25360,2.48,1.05,1.83,0.24
2013-04-26,177.41,173.99,178.0,173.01,16308,2.82,-1.53,-2.71,0.16
2013-05-02,173.0,171.11,173.05,169.03,28587,2.31,-1.66,-2.88,0.28
2013-05-03,171.8,172.45,174.02,170.6,21461,2.0,0.78,1.34,0.21
2013-05-06,173.0,177.8,177.98,171.98,30196,3.48,3.1,5.35,0.29
2013-05-07,179.02,187.69,188.34,179.02,71021,5.24,5.56,9.89,0.68
2013-05-08,187.8,188.89,190.0,186.13,42416,2.06,0.64,1.2,0.41
2013-05-09,189.26,197.18,197.2,189.26,70135,4.2,4.39,8.29,0.68
2013-05-10,197.01,197.11,200.92,196.01,48777,2.49,-0.04,-0.07,0.47
2013-05-13,197.11,197.68,201.6,193.77,32579,3.97,0.29,0.57,0.31
2013-05-14,196.1,191.19,197.1,190.01,36432,3.59,-3.28,-6.49,0.35
2013-05-15,190.88,194.66,196.66,190.72,23264,3.11,1.81,3.47,0.22
2013-05-16,194.01,194.85,200.51,192.0,45462,4.37,0.1,0.19,0.44
2013-05-17,194.08,195.91,196.45,193.0,33557,1.77,0.54,1.06,0.32
2013-05-20,196.8,195.0,198.48,194.45,30944,2.06,-0.46,-0.91,0.3
2013-05-21,194.88,195.02,195.76,193.51,23102,1.15,0.01,0.02,0.22
2013-05-22,195.65,199.47,200.6,195.1,46150,2.82,2.28,4.45,0.44
2013-05-23,199.6,202.44,206.49,199.6,62247,3.45,1.49,2.97,0.6
2013-05-24,204.0,200.93,207.17,200.0,45073,3.54,-0.75,-1.51,0.43
2013-05-27,201.97,201.63,202.1,198.0,26778,2.04,0.35,0.7,0.26
2013-05-28,201.88,202.14,203.31,199.55,23676,1.86,0.25,0.51,0.23
2013-05-29,203.0,201.49,206.87,201.35,32340,2.73,-0.32,-0.65,0.31
2013-05-30,200.8,200.25,202.82,199.01,25019,1.89,-0.62,-1.24,0.24
2013-05-31,200.97,197.1,201.4,197.0,24591,2.2,-1.57,-3.15,0.24
2013-06-03,198.1,202.08,202.55,197.18,40257,2.72,2.53,4.98,0.39
2013-06-04,202.3,201.7,205.3,201.65,42357,1.81,-0.19,-0.38,0.41
2013-06-05,201.99,201.17,202.5,199.58,23724,1.45,-0.26,-0.53,0.23
2013-06-06,201.21,201.66,204.8,201.21,33877,1.78,0.24,0.49,0.33
2013-06-07,195.11,196.26,200.0,193.51,25478,3.22,-2.68,-5.4,0.25
2013-06-13,195.12,194.71,198.48,192.01,44999,3.3,-0.79,-1.55,0.43
2013-06-14,194.35,194.02,195.0,189.58,32519,2.78,-0.35,-0.69,0.31
2013-06-17,194.27,189.48,194.98,189.21,29689,2.97,-2.34,-4.54,0.29
2013-06-18,189.16,191.65,191.8,186.52,27378,2.79,1.15,2.17,0.26
2013-06-19,190.88,194.83,195.5,188.2,28909,3.81,1.66,3.18,0.28
2013-06-20,194.46,191.74,195.48,190.61,25587,2.5,-1.59,-3.09,0.25
2013-06-21,190.04,191.17,195.88,187.5,39654,4.37,-0.3,-0.57,0.38
2013-06-24,191.61,185.62,192.0,185.18,40807,3.57,-2.9,-5.55,0.39
2013-06-25,185.56,189.84,190.3,176.03,51352,7.69,2.27,4.22,0.49
2013-06-26,188.49,188.72,189.82,184.78,32903,2.65,-0.59,-1.12,0.32
2013-06-27,188.72,189.58,192.35,188.09,34136,2.26,0.46,0.86,0.33
2013-06-28,188.85,192.37,193.46,188.85,28070,2.43,1.47,2.79,0.27
2013-07-01,192.03,194.29,194.97,191.02,25829,2.05,1.0,1.92,0.25
2013-07-02,194.27,197.95,198.99,192.62,33453,3.28,1.88,3.66,0.32
2013-07-03,198.9,197.97,199.8,196.13,35425,1.85,0.01,0.02,0.34
2013-07-04,197.07,196.62,199.86,196.58,24215,1.66,-0.68,-1.35,0.23
2013-07-05,196.9,197.12,199.37,196.9,17780,1.26,0.25,0.5,0.17
2013-07-08,196.88,195.16,197.89,193.0,24114,2.48,-0.99,-1.96,0.23
2013-07-09,196.3,192.05,196.3,190.71,20234,2.86,-1.59,-3.11,0.19
2013-07-10,191.21,193.84,194.1,188.89,33245,2.71,0.93,1.79,0.32
2013-07-11,194.55,195.97,196.5,192.03,46057,2.31,1.1,2.13,0.44
2013-07-12,195.11,188.81,196.77,188.7,42992,4.12,-3.65,-7.16,0.41
2013-07-15,189.38,187.95,190.1,184.93,36607,2.74,-0.46,-0.86,0.35
2013-07-16,188.16,190.95,191.28,185.5,37011,3.08,1.6,3.0,0.36
2013-07-17,190.5,186.92,190.79,186.81,27388,2.08,-2.11,-4.03,0.26
2013-07-18,187.0,185.07,187.45,183.7,25700,2.01,-0.99,-1.85,0.25
2013-07-19,185.01,176.01,185.01,174.53,73319,5.66,-4.9,-9.06,0.71
2013-07-22,175.66,174.88,177.09,173.05,27062,2.3,-0.64,-1.13,0.26
2013-07-23,175.93,179.59,180.29,174.98,28756,3.04,2.69,4.71,0.28
2013-07-24,179.4,174.62,179.4,173.1,44067,3.51,-2.77,-4.97,0.42
2013-07-25,175.4,178.74,179.8,174.3,39541,3.15,2.36,4.12,0.38
2013-07-26,177.0,174.97,177.8,174.9,19046,1.62,-2.11,-3.77,0.18
2013-07-29,174.28,171.32,174.28,171.0,26883,1.87,-2.09,-3.65,0.26
2013-07-30,170.3,168.43,171.28,165.59,42114,3.32,-1.69,-2.89,0.41
2013-07-31,169.68,168.5,171.2,167.7,14590,2.08,0.04,0.07,0.14
2013-08-01,169.98,171.89,172.5,169.06,24853,2.04,2.01,3.39,0.24
2013-08-02,172.79,176.03,178.16,172.69,29241,3.18,2.41,4.14,0.28
2013-08-05,176.03,175.5,176.77,173.9,18065,1.63,-0.3,-0.53,0.17
2013-08-06,173.93,175.23,175.5,172.7,26562,1.6,-0.15,-0.27,0.26
2013-08-07,174.8,176.38,178.66,173.73,28378,2.81,0.66,1.15,0.27
2013-08-08,176.42,175.16,177.36,174.4,16077,1.68,-0.69,-1.22,0.15
2013-08-09,175.45,172.83,176.09,170.94,22889,2.94,-1.33,-2.33,0.22
2013-08-12,172.8,178.31,178.43,172.51,39390,3.43,3.17,5.48,0.38
2013-08-13,178.01,179.95,180.5,176.5,25436,2.24,0.92,1.64,0.25
2013-08-14,179.89,178.69,182.34,178.4,21722,2.19,-0.7,-1.26,0.21
2013-08-15,178.86,177.46,181.2,177.39,15366,2.13,-0.69,-1.23,0.15
2013-08-16,177.53,174.4,181.0,174.05,34974,3.92,-1.72,-3.06,0.34
2013-08-19,175.4,175.17,175.91,173.0,19358,1.67,0.44,0.77,0.19
2013-08-20,174.15,173.61,175.0,172.7,31251,1.31,-0.89,-1.56,0.3
2013-08-21,175.01,174.69,175.15,172.4,23103,1.58,0.62,1.08,0.22
2013-08-22,174.6,175.08,176.68,174.02,15502,1.52,0.22,0.39,0.15
2013-08-23,175.97,172.99,175.98,171.5,19530,2.56,-1.19,-2.09,0.19
2013-08-26,173.11,173.94,175.0,172.0,16885,1.73,0.55,0.95,0.16
2013-08-27,173.77,173.15,173.77,172.0,24437,1.02,-0.45,-0.79,0.24
2013-08-28,172.17,169.9,172.17,169.57,30603,1.5,-1.88,-3.25,0.29
2013-08-29,170.0,168.48,170.34,168.11,21804,1.31,-0.84,-1.42,0.21
2013-08-30,168.48,168.78,169.0,167.55,25861,0.86,0.18,0.3,0.25
2013-09-02,160.8,151.92,160.8,151.9,224971,5.27,-9.99,-16.86,2.17
2013-09-03,151.0,151.66,152.8,149.0,123211,2.5,-0.17,-0.26,1.19
2013-09-04,152.0,152.1,153.55,151.6,76790,1.29,0.29,0.44,0.74
2013-09-05,151.86,150.27,152.8,149.3,71283,2.3,-1.2,-1.83,0.69
2013-09-06,150.1,150.28,150.9,149.77,37784,0.75,0.01,0.01,0.36
2013-09-09,151.0,150.95,151.52,149.88,69271,1.09,0.45,0.67,0.67
2013-09-10,150.8,151.62,151.88,150.08,54093,1.19,0.44,0.67,0.52
2013-09-11,151.75,152.57,152.78,150.0,69013,1.83,0.63,0.95,0.66
2013-09-12,152.63,151.73,153.2,151.21,47723,1.3,-0.55,-0.84,0.46
2013-09-13,151.69,152.02,154.48,151.65,68255,1.87,0.19,0.29,0.66
2013-09-16,152.62,149.65,152.62,149.59,58877,1.99,-1.56,-2.37,0.57
2013-09-17,149.0,141.3,149.2,140.51,109058,5.81,-5.58,-8.35,1.05
2013-09-18,141.0,141.9,142.38,139.5,67318,2.04,0.42,0.6,0.65
2013-09-23,141.99,140.81,142.0,140.05,65410,1.37,-0.77,-1.09,0.63
2013-09-24,141.0,136.8,142.26,136.7,98819,3.95,-2.85,-4.01,0.95
2013-09-25,136.55,135.16,137.5,133.02,69789,3.27,-1.2,-1.64,0.67
2013-09-26,134.0,135.42,136.22,134.0,47228,1.64,0.19,0.26,0.45
2013-09-27,135.49,134.06,136.16,133.79,34639,1.75,-1.0,-1.36,0.33
2013-09-30,133.93,135.94,136.31,133.52,50461,2.08,1.4,1.88,0.49
2013-10-08,135.76,136.67,137.4,134.19,56867,2.36,0.54,0.73,0.55
2013-10-09,136.6,136.99,137.4,135.8,40815,1.17,0.23,0.32,0.39
2013-10-10,137.0,137.04,137.38,136.25,29046,0.82,0.04,0.05,0.28
2013-10-11,135.3,137.52,137.83,135.3,36456,1.85,0.35,0.48,0.35
2013-10-14,137.95,139.65,139.73,137.32,55275,1.75,1.55,2.13,0.53
2013-10-15,139.74,144.25,144.8,139.08,69278,4.1,3.29,4.6,0.67
2013-10-16,146.3,144.24,147.7,142.1,94813,3.88,-0.01,-0.01,0.91
2013-10-17,144.59,144.19,145.8,143.5,48621,1.59,-0.03,-0.05,0.47
2013-10-18,144.49,142.98,144.91,142.0,35575,2.02,-0.84,-1.21,0.34
2013-10-21,143.51,145.09,145.3,142.2,47023,2.17,1.48,2.11,0.45
2013-10-22,144.8,143.42,144.8,142.75,24581,1.41,-1.15,-1.67,0.24
2013-10-23,143.26,143.69,144.68,142.21,26215,1.72,0.19,0.27,0.25
2013-10-24,143.3,143.71,143.97,142.7,26255,0.88,0.01,0.02,0.25
2013-10-25,143.01,136.73,143.01,135.6,58584,5.16,-4.86,-6.98,0.56
2013-10-28,135.78,133.97,136.77,133.26,32141,2.57,-2.02,-2.76,0.31
2013-10-29,134.15,132.8,134.66,131.5,35183,2.36,-0.87,-1.17,0.34
2013-10-30,132.98,132.59,133.3,131.96,25343,1.01,-0.16,-0.21,0.24
2013-10-31,132.65,135.11,136.51,132.5,34893,3.02,1.9,2.52,0.34
2013-11-01,134.33,135.18,135.84,133.8,22154,1.51,0.05,0.07,0.21
2013-11-04,135.45,136.34,136.97,135.27,19436,1.26,0.86,1.16,0.19
2013-11-05,135.8,138.11,138.39,134.7,27843,2.71,1.3,1.77,0.27
2013-11-06,138.28,139.65,141.01,137.5,44449,2.54,1.12,1.54,0.43
2013-11-07,139.36,138.97,139.88,136.7,21359,2.28,-0.49,-0.68,0.21
2013-11-08,138.6,136.14,139.99,136.01,21537,2.86,-2.04,-2.83,0.21
2013-11-11,138.0,139.55,141.68,136.18,52329,4.04,2.5,3.41,0.5
2013-11-12,139.42,144.84,145.35,139.05,69478,4.51,3.79,5.29,0.67
2013-11-13,144.09,144.72,146.45,143.1,31881,2.31,-0.08,-0.12,0.31
2013-11-14,145.0,144.07,145.0,141.69,24042,2.29,-0.45,-0.65,0.23
2013-11-15,143.74,143.44,144.62,142.1,33598,1.75,-0.44,-0.63,0.32
2013-11-18,144.0,143.49,144.86,142.8,41572,1.44,0.03,0.05,0.4
2013-11-19,143.5,142.82,144.2,141.3,41167,2.02,-0.47,-0.67,0.4
2013-11-20,142.74,142.06,142.92,141.4,25518,1.06,-0.53,-0.76,0.25
2013-11-21,141.68,138.66,142.29,138.55,32992,2.63,-2.39,-3.4,0.32
2013-11-22,138.66,138.47,139.35,137.98,28111,0.99,-0.14,-0.19,0.27
2013-11-25,137.78,140.93,141.86,137.52,26181,3.13,1.78,2.46,0.25
2013-11-26,140.99,139.98,141.84,139.78,16406,1.46,-0.67,-0.95,0.16
2013-11-27,139.99,139.95,141.19,138.6,15680,1.85,-0.02,-0.03,0.15
2013-11-28,139.98,141.83,142.65,139.98,22241,1.91,1.34,1.88,0.21
2013-11-29,141.0,141.44,141.65,139.92,20424,1.22,-0.27,-0.39,0.2
2013-12-02,140.01,136.78,140.27,136.5,42892,2.67,-3.29,-4.66,0.41
2013-12-03,136.55,137.58,137.92,135.34,32882,1.89,0.58,0.8,0.32
2013-12-04,137.46,138.48,139.02,136.57,33510,1.78,0.65,0.9,0.32
2013-12-05,138.44,136.99,138.44,136.95,19326,1.08,-1.08,-1.49,0.19
2013-12-06,136.77,138.75,139.1,136.0,29151,2.26,1.28,1.76,0.28
2013-12-09,138.6,137.94,138.7,136.0,25372,1.95,-0.58,-0.81,0.24
2013-12-10,137.51,136.95,137.9,136.2,25393,1.23,-0.72,-0.99,0.24
2013-12-11,136.86,136.39,137.6,136.17,19868,1.04,-0.41,-0.56,0.19
2013-12-12,136.33,136.4,137.34,136.2,18307,0.84,0.01,0.01,0.18
2013-12-13,136.23,136.4,137.39,136.22,19267,0.86,0.0,0.0,0.19
2013-12-16,136.01,132.97,136.42,132.87,32869,2.6,-2.51,-3.43,0.32
2013-12-17,132.95,133.21,134.73,132.4,15641,1.75,0.18,0.24,0.15
2013-12-18,132.99,132.49,133.5,132.31,20105,0.89,-0.54,-0.72,0.19
2013-12-19,133.29,131.15,133.4,131.1,17813,1.74,-1.01,-1.34,0.17
2013-12-20,131.25,126.65,131.75,126.0,38556,4.38,-3.43,-4.5,0.37
2013-12-23,126.43,126.51,127.64,126.12,19223,1.2,-0.11,-0.14,0.19
2013-12-24,127.0,126.61,127.7,126.38,27897,1.04,0.08,0.1,0.27
2013-12-25,127.0,126.26,127.37,125.89,18439,1.17,-0.28,-0.35,0.18
2013-12-26,126.0,124.74,126.23,124.14,34156,1.66,-1.2,-1.52,0.33
2013-12-27,125.2,126.2,127.23,124.74,25455,2.0,1.17,1.46,0.25
2013-12-30,126.45,124.46,126.98,123.99,32167,2.37,-1.38,-1.74,0.31
2013-12-31,124.0,128.38,129.31,122.5,57546,5.47,3.15,3.92,0.55
2014-01-02,127.99,125.98,127.99,125.6,21977,1.86,-1.87,-2.4,0.21
2014-01-03,125.25,123.98,125.8,123.23,23342,2.04,-1.59,-2.0,0.22
2014-01-06,122.88,120.73,124.9,120.7,30229,3.39,-2.62,-3.25,0.29
2014-01-07,120.11,120.56,121.35,119.2,18039,1.78,-0.14,-0.17,0.17
2014-01-08,120.49,119.4,121.18,118.01,31990,2.63,-0.96,-1.16,0.31
2014-01-09,119.0,119.34,121.8,118.6,47887,2.68,-0.05,-0.06,0.46
2014-01-10,119.01,119.27,120.43,118.05,21127,1.99,-0.06,-0.07,0.2
2014-01-13,119.3,119.89,122.32,119.08,37646,2.72,0.52,0.62,0.36
2014-01-14,120.2,121.31,121.79,118.9,23475,2.41,1.18,1.42,0.23
2014-01-15,120.51,118.76,121.15,118.05,19721,2.56,-2.1,-2.55,0.19
2014-01-16,118.85,121.99,122.45,118.74,39120,3.12,2.72,3.23,0.38
2014-01-17,121.8,120.3,122.65,120.12,32364,2.07,-1.39,-1.69,0.31
2014-01-20,121.9,126.79,127.3,121.02,60091,5.22,5.39,6.49,0.58
2014-01-21,126.0,126.99,128.71,125.35,35405,2.65,0.16,0.2,0.34
2014-01-22,126.98,134.17,134.81,126.3,73668,6.7,5.65,7.18,0.71
2014-01-23,134.18,134.09,135.4,131.76,40258,2.71,-0.06,-0.08,0.39
2014-01-24,133.5,135.5,135.69,132.51,35781,2.37,1.05,1.41,0.34
2014-01-27,134.89,140.75,143.78,134.66,83511,6.73,3.87,5.25,0.8
2014-01-28,140.51,139.22,142.0,137.5,36401,3.2,-1.09,-1.53,0.35
2014-01-29,139.78,137.01,141.06,136.49,31520,3.28,-1.59,-2.21,0.3
2014-01-30,136.5,132.2,136.95,131.0,37223,4.34,-3.51,-4.81,0.36
2014-02-07,132.06,133.89,134.62,131.06,23866,2.69,1.28,1.69,0.23
2014-02-10,134.0,132.86,134.4,130.86,36252,2.64,-0.77,-1.03,0.35
2014-02-11,132.8,134.04,135.58,132.1,43007,2.62,0.89,1.18,0.41
2014-02-12,134.2,134.15,134.97,133.31,19283,1.24,0.08,0.11,0.19
2014-02-13,134.03,135.67,138.39,134.01,38567,3.27,1.13,1.52,0.37
2014-02-14,135.39,142.9,143.0,135.39,67410,5.61,5.33,7.23,0.65
2014-02-17,144.1,149.98,150.99,144.1,87465,4.82,4.95,7.08,0.84
2014-02-18,149.44,147.01,149.44,146.12,33640,2.21,-1.98,-2.97,0.32
2014-02-19,147.05,149.53,151.98,147.05,31483,3.35,1.71,2.52,0.3
2014-02-20,149.5,148.99,151.58,148.0,23189,2.39,-0.36,-0.54,0.22
2014-02-21,148.0,149.08,150.15,147.78,34125,1.59,0.06,0.09,0.33
2014-02-24,149.1,147.62,151.08,145.61,31179,3.67,-0.98,-1.46,0.3
2014-02-25,148.0,142.37,148.4,141.0,46280,5.01,-3.56,-5.25,0.45
2014-02-26,140.56,142.03,144.98,139.05,26514,4.17,-0.24,-0.34,0.26
2014-02-27,142.15,144.95,145.79,140.02,25646,4.06,2.06,2.92,0.25
2014-02-28,145.0,150.02,150.8,144.95,41926,4.04,3.5,5.07,0.4
2014-03-03,150.0,154.93,154.99,148.33,48817,4.44,3.27,4.91,0.47
2014-03-04,152.12,153.4,159.29,152.0,50867,4.71,-0.99,-1.53,0.49
2014-03-05,154.03,159.84,159.99,152.0,47212,5.21,4.2,6.44,0.45
2014-03-06,160.21,162.0,162.3,157.0,42741,3.32,1.35,2.16,0.41
2014-03-07,162.0,165.49,167.2,160.04,58110,4.42,2.15,3.49,0.56
2014-03-10,164.8,156.94,165.8,154.03,49985,7.11,-5.17,-8.55,0.48
2014-03-11,156.0,162.18,163.6,155.1,38561,5.42,3.34,5.24,0.37
2014-03-12,161.08,158.53,163.6,155.78,36764,4.82,-2.25,-3.65,0.35
2014-03-13,157.6,164.87,165.1,157.11,42638,5.04,4.0,6.34,0.41
2014-03-14,164.06,163.87,166.0,161.8,24934,2.55,-0.61,-1.0,0.24
2014-03-17,165.0,166.47,166.66,162.01,32199,2.84,1.59,2.6,0.31
2014-03-18,168.3,171.32,176.2,168.3,59474,4.75,2.91,4.85,0.57
2014-03-19,169.9,174.37,175.0,169.0,35366,3.5,1.78,3.05,0.34
2014-03-20,174.3,169.18,174.5,169.0,33895,3.15,-2.98,-5.19,0.33
2014-03-21,168.44,171.4,171.98,165.5,40319,3.83,1.31,2.22,0.39
2014-03-24,171.0,171.29,175.73,169.9,26321,3.4,-0.06,-0.11,0.25
2014-03-25,168.4,166.81,168.4,155.59,62404,7.48,-2.62,-4.48,0.6
2014-03-26,165.1,158.49,166.11,158.36,57376,4.65,-4.99,-8.32,0.55
2014-03-27,157.66,157.66,160.8,156.4,38045,2.78,-0.52,-0.83,0.37
2014-03-28,157.82,152.64,158.99,151.01,48273,5.06,-3.18,-5.02,0.46
2014-03-31,152.01,154.7,157.38,152.0,30584,3.52,1.35,2.06,0.29
2014-04-01,154.71,162.49,162.55,154.4,34047,5.27,5.04,7.79,0.33
2014-04-02,162.74,165.64,169.66,161.03,46698,5.31,1.94,3.15,0.45
2014-04-03,167.56,165.31,167.69,163.5,26918,2.53,-0.2,-0.33,0.26
2014-04-04,164.65,164.06,165.3,161.0,23207,2.6,-0.76,-1.25,0.22
2014-04-08,163.92,164.54,165.42,161.01,25927,2.69,0.29,0.48,0.25
2014-04-09,165.02,163.35,166.63,162.13,21619,2.73,-0.72,-1.19,0.21
2014-04-10,163.27,169.51,171.02,159.5,54178,7.05,3.77,6.16,0.52
2014-04-11,172.0,176.08,179.6,172.0,90226,4.48,3.88,6.57,0.87
2014-04-14,174.7,174.36,177.31,173.0,26824,2.45,-0.98,-1.72,0.26
2014-04-15,173.2,174.49,175.87,173.2,25880,1.53,0.07,0.13,0.25
2014-04-16,173.7,171.02,174.56,170.19,22041,2.5,-1.99,-3.47,0.21
2014-04-17,170.8,175.2,176.0,170.21,29744,3.39,2.44,4.18,0.29
2014-04-18,175.0,175.31,177.77,173.3,19601,2.55,0.06,0.11,0.19
2014-04-21,174.01,172.05,175.98,172.0,18334,2.27,-1.86,-3.26,0.18
2014-04-22,172.0,172.13,175.13,171.52,22345,2.1,0.05,0.08,0.22
2014-04-23,172.08,176.06,176.49,172.03,33756,2.59,2.28,3.93,0.33
2014-04-24,176.15,175.76,176.71,173.7,12581,1.71,-0.17,-0.3,0.12
2014-04-25,167.98,164.69,168.0,161.79,95877,3.53,-6.3,-11.07,0.92
2014-04-28,162.08,162.79,164.56,159.81,33029,2.88,-1.15,-1.9,0.32
2014-04-29,162.8,163.59,165.48,162.47,27996,1.85,0.49,0.8,0.27
2014-04-30,163.95,163.88,164.29,162.53,19221,1.08,0.18,0.29,0.19
2014-05-05,163.5,160.25,163.5,157.08,36743,3.92,-2.22,-3.63,0.35
2014-05-06,160.0,160.79,162.7,160.0,13623,1.68,0.34,0.54,0.13
2014-05-07,161.61,160.66,161.61,159.6,11961,1.25,-0.08,-0.13,0.12
2014-05-08,160.8,160.67,162.49,160.42,14698,1.29,0.01,0.01,0.14
2014-05-09,160.66,160.62,162.3,160.3,16721,1.24,-0.03,-0.05,0.16
2014-05-12,162.29,160.91,162.3,159.5,26195,1.74,0.18,0.29,0.25
2014-05-13,160.77,160.74,161.61,159.56,15939,1.27,-0.11,-0.17,0.15
2014-05-14,159.99,155.27,160.93,154.01,34017,4.31,-3.4,-5.47,0.33
2014-05-15,154.98,156.15,157.08,154.5,16983,1.66,0.57,0.88,0.16
2014-05-16,156.15,155.16,157.1,154.67,18467,1.56,-0.63,-0.99,0.18
2014-05-19,152.5,147.98,153.0,147.94,56250,3.26,-4.63,-7.18,0.54
2014-05-20,148.1,144.98,149.44,143.6,46886,3.95,-2.03,-3.0,0.45
2014-05-21,144.1,151.0,151.66,143.95,38738,5.32,4.15,6.02,0.37
2014-05-22,150.9,150.05,153.6,149.65,18679,2.62,-0.63,-0.95,0.18
2014-05-23,150.0,152.3,152.78,149.98,14010,1.87,1.5,2.25,0.13
2014-05-26,154.9,153.57,154.9,152.85,8911,1.35,0.83,1.27,0.09
2014-05-27,153.0,153.2,155.75,152.86,13035,1.88,-0.24,-0.37,0.13
2014-05-28,152.89,153.94,155.0,152.8,12502,1.44,0.48,0.74,0.12
2014-05-29,153.73,154.29,155.93,153.46,10107,1.6,0.23,0.35,0.1
2014-05-30,154.25,153.22,155.28,153.02,9218,1.46,-0.69,-1.07,0.09
2014-06-03,153.0,152.77,154.5,152.25,13048,1.47,-0.29,-0.45,0.13
2014-06-04,152.99,151.15,153.38,150.02,10494,2.2,-1.06,-1.62,0.1
2014-06-05,151.12,154.77,155.0,149.33,20679,3.75,2.39,3.62,0.2
2014-06-06,154.68,153.59,155.65,152.29,9477,2.17,-0.76,-1.18,0.09
2014-06-09,152.3,153.23,154.4,152.3,10035,1.37,-0.23,-0.36,0.1
2014-06-10,153.25,154.8,155.29,153.25,19306,1.33,1.02,1.57,0.19
2014-06-11,154.75,153.94,155.38,153.21,10781,1.4,-0.56,-0.86,0.1
2014-06-12,154.07,152.63,154.07,152.12,11500,1.27,-0.85,-1.31,0.11
2014-06-13,152.69,152.81,153.83,151.16,16970,1.75,0.12,0.18,0.16
2014-06-16,152.9,154.42,154.78,152.4,16238,1.56,1.05,1.61,0.16
2014-06-17,154.3,153.19,154.3,152.2,16365,1.36,-0.8,-1.23,0.16
2014-06-18,153.8,153.58,154.45,153.4,14025,0.69,0.25,0.39,0.14
2014-06-19,153.56,152.73,154.2,152.5,11551,1.11,-0.55,-0.85,0.11
2014-06-20,152.7,153.18,153.6,152.32,12019,0.84,0.29,0.45,0.12
2014-06-23,153.5,156.31,156.38,153.36,28984,1.97,2.04,3.13,0.28
2014-06-24,156.62,163.57,163.8,156.55,38533,4.64,4.64,7.26,0.37
2014-06-25,145.33,142.23,145.33,141.5,38171,2.34,-13.05,-21.34,0.33
2014-06-26,142.23,141.64,142.98,141.41,36349,1.1,-0.41,-0.59,0.32
2014-06-27,141.42,140.38,141.42,139.22,26478,1.55,-0.89,-1.26,0.23
2014-06-30,141.18,141.98,142.89,140.4,24400,1.77,1.14,1.6,0.21
2014-07-01,142.59,141.77,142.59,140.8,11947,1.26,-0.15,-0.21,0.1
2014-07-02,142.03,142.08,142.35,141.0,12068,0.95,0.22,0.31,0.11
2014-07-03,142.21,143.26,143.4,141.4,19332,1.41,0.83,1.18,0.17
2014-07-04,143.4,143.32,144.18,142.72,15403,1.02,0.04,0.06,0.13
2014-07-07,142.8,144.16,144.28,142.21,22880,1.44,0.59,0.84,0.2
2014-07-08,144.1,142.18,144.17,141.02,21092,2.19,-1.37,-1.98,0.18
2014-07-09,142.0,141.24,142.87,141.02,14329,1.3,-0.66,-0.94,0.13
2014-07-10,141.12,141.04,141.83,140.6,12160,0.87,-0.14,-0.2,0.11
2014-07-11,141.47,141.87,143.09,141.12,18433,1.4,0.59,0.83,0.16
2014-07-14,141.87,149.77,150.89,141.5,46535,6.62,5.57,7.9,0.41
2014-07-15,149.11,153.81,158.0,149.11,58788,5.94,2.7,4.04,0.51
2014-07-16,153.85,154.57,156.78,153.85,24459,1.9,0.49,0.76,0.21
2014-07-17,154.09,153.75,155.55,152.0,20191,2.3,-0.53,-0.82,0.18
2014-07-18,153.59,160.98,165.0,152.7,74897,8.0,4.7,7.23,0.66
2014-07-21,160.39,160.98,162.88,158.59,30143,2.66,0.0,0.0,0.26
2014-07-22,159.6,163.2,164.0,159.6,29821,2.73,1.38,2.22,0.26
2014-07-23,162.0,163.89,165.0,161.6,27836,2.08,0.42,0.69,0.24
2014-07-24,163.76,163.53,169.1,162.3,35682,4.15,-0.22,-0.36,0.31
2014-07-25,164.0,163.88,166.05,161.06,27834,3.05,0.21,0.35,0.24
2014-07-28,164.23,164.25,167.99,162.92,42969,3.09,0.23,0.37,0.38
2014-07-29,164.3,161.06,164.3,160.26,36017,2.46,-1.94,-3.19,0.32
2014-07-30,160.74,158.51,160.74,156.5,54876,2.63,-1.58,-2.55,0.48
2014-07-31,158.29,160.27,160.38,156.96,25206,2.16,1.11,1.76,0.22
2014-08-01,160.17,162.98,164.3,159.62,43260,2.92,1.69,2.71,0.38
2014-08-04,163.0,164.4,165.62,162.29,38848,2.04,0.87,1.42,0.34
2014-08-05,164.0,166.25,166.66,161.67,38358,3.04,1.13,1.85,0.34
