epoch,lossD,lossG,lossG+lossD,step,test_RMSE,val_RMSE,val_loss
47,0.45530474185943604,0.3613828420639038,0.8166875839233398,2879,,,
47,0.5091108083724976,0.2579125761985779,0.7670233845710754,2889,,,
47,0.45855796337127686,0.27067291736602783,0.7292308807373047,2899,,,
47,0.43300360441207886,0.32556408643722534,0.7585676908493042,2909,,,
47,0.4577693045139313,0.3214793801307678,0.7792487144470215,2919,,,
47,,,,2927,,12.158212661743164,8.816642548481468e-06
48,0.43556225299835205,0.306027352809906,0.7415896058082581,2929,,,
48,0.45527124404907227,0.3153833746910095,0.7706546187400818,2939,,,
48,0.4426172971725464,0.2982429265975952,0.7408602237701416,2949,,,
48,0.4179733991622925,0.314330518245697,0.7323039174079895,2959,,,
48,0.47669315338134766,0.29327380657196045,0.7699669599533081,2969,,,
48,0.4523264765739441,0.31077590584754944,0.7631024122238159,2979,,,
48,,,,2988,,13.247542381286621,1.0467293577676173e-05
49,0.43502405285835266,0.3543734848499298,0.7893975377082825,2989,,,
49,0.4829915463924408,0.38450658321380615,0.8674981594085693,2999,,,
49,0.44614946842193604,0.2761077582836151,0.7222572565078735,3009,,,
49,0.49529552459716797,0.22951367497444153,0.7248091697692871,3019,,,
49,0.4513702392578125,0.21237266063690186,0.6637428998947144,3029,,,
49,0.5247127413749695,0.17524990439414978,0.6999626159667969,3039,,,
49,0.43956848978996277,0.22187891602516174,0.6614474058151245,3049,,,
49,,,,3049,,10.895039558410645,7.0798068918520585e-06
50,0.4873379170894623,0.21258343756198883,0.6999213695526123,3059,,,
50,0.441805362701416,0.2448273003101349,0.6866326332092285,3069,,,
50,0.4745946526527405,0.2158479392528534,0.6904425621032715,3079,,,
50,0.4460541009902954,0.25028568506240845,0.6963397860527039,3089,,,
50,0.46234145760536194,0.35386115312576294,0.8162026405334473,3099,,,
50,0.4672355353832245,0.39117521047592163,0.8584107160568237,3109,,,
50,,,,3110,,11.687493324279785,8.147166226990521e-06
51,0.5040068030357361,0.30395710468292236,0.8079639077186584,3119,,,
51,0.45432889461517334,0.30026721954345703,0.7545961141586304,3129,,,
51,0.4470977187156677,0.28674644231796265,0.7338441610336304,3139,,,
51,0.4644395709037781,0.28964167833328247,0.7540812492370605,3149,,,
51,0.4205026626586914,0.3190889358520508,0.7395915985107422,3159,,,
51,0.46118444204330444,0.30847227573394775,0.7696567177772522,3169,,,
51,,,,3171,,11.591557502746582,8.013963451958261e-06
52,0.46851760149002075,0.31924131512641907,0.7877589464187622,3179,,,
52,0.4447175860404968,0.29787546396255493,0.7425930500030518,3189,,,
52,0.45961129665374756,0.2971557378768921,0.7567670345306396,3199,,,
52,0.4514767527580261,0.3316454291343689,0.783122181892395,3209,,,
52,0.4341682195663452,0.29814857244491577,0.732316792011261,3219,,,
52,0.46356844902038574,0.369051456451416,0.8326199054718018,3229,,,
52,,,,3232,,11.821593284606934,8.335195161635056e-06
53,0.40537720918655396,0.3650064766407013,0.7703837156295776,3239,,,
53,0.46825602650642395,0.2970220446586609,0.7652781009674072,3249,,,
53,0.48820623755455017,0.36441129446029663,0.8526175022125244,3259,,,
53,0.474123477935791,0.32769864797592163,0.8018221259117126,3269,,,
53,0.4747411906719208,0.34656572341918945,0.8213069438934326,3279,,,
53,0.486136794090271,0.3824905455112457,0.8686273097991943,3289,,,
53,,,,3293,,11.687204360961914,8.146762411342934e-06
54,0.42320314049720764,0.42411500215530396,0.847318172454834,3299,,,
54,0.43494099378585815,0.3189781904220581,0.7539191842079163,3309,,,
54,0.4302559494972229,0.3028157949447632,0.7330717444419861,3319,,,
54,0.4558630883693695,0.2783583402633667,0.7342214584350586,3329,,,
54,0.4497646689414978,0.2780756950378418,0.7278403639793396,3339,,,
54,0.43002867698669434,0.29276731610298157,0.7227959632873535,3349,,,
54,,,,3354,,11.153358459472656,7.419506800943054e-06
55,0.42625629901885986,0.3957148790359497,0.8219711780548096,3359,,,
55,0.4900936186313629,0.2721526026725769,0.7622462511062622,3369,,,
55,0.45154547691345215,0.31795674562454224,0.7695022225379944,3379,,,
55,0.45770204067230225,0.32672008872032166,0.7844221591949463,3389,,,
55,0.4850996732711792,0.2766124904155731,0.7617121934890747,3399,,,
55,0.4646916389465332,0.259223997592926,0.7239156365394592,3409,,,
55,,,,3415,,11.418259620666504,7.776131496939342e-06
56,0.43833842873573303,0.31472063064575195,0.7530590295791626,3419,,,
56,0.46735408902168274,0.2657817602157593,0.7331358194351196,3429,,,
56,0.4604451060295105,0.2951585054397583,0.7556036114692688,3439,,,
56,0.4271084666252136,0.32911229133605957,0.7562207579612732,3449,,,
56,0.47203850746154785,0.2940167188644409,0.7660552263259888,3459,,,
56,0.48126929998397827,0.31765586137771606,0.7989251613616943,3469,,,
56,,,,3476,,12.408548355102539,9.183448128169402e-06
57,0.44657349586486816,0.2686799168586731,0.7152534127235413,3479,,,
57,0.45517152547836304,0.2718634009361267,0.7270349264144897,3489,,,
57,0.4726957380771637,0.3151332139968872,0.7878289222717285,3499,,,
57,0.43690067529678345,0.29532745480537415,0.73222815990448,3509,,,
57,0.45118945837020874,0.2962126135826111,0.7474020719528198,3519,,,
57,0.4414503276348114,0.30614933371543884,0.7475996613502502,3529,,,
57,,,,3537,,11.886240005493164,8.426604836131446e-06
58,0.4452561140060425,0.2897874414920807,0.7350435256958008,3539,,,
58,0.47381436824798584,0.27791160345077515,0.751725971698761,3549,,,
58,0.4488973021507263,0.35523271560668945,0.8041300177574158,3559,,,
58,0.45058977603912354,0.3218027949333191,0.7723925709724426,3569,,,
